"NAME","F_CLASS","F_DESIG","LAT","LONG","ADM1","ADM2"
"Avur","P","PPL","   7.4500","  10.0666","Taraba","Takum"
"Avur","P","PPL","   7.1666","   8.5500","Benue","Konshish"
"Avule","P","PPL","   7.3000","   8.6500","Benue","Gboko"
"Avonkwu","P","PPL","   5.5333","   7.5666","Abia","Bende"
"Avodim","P","PPL","   5.4833","   7.4666","Abia","Umuahia"
"Avo","P","PPL","   5.2166","   7.4833","Abia","Obioma-N"
"Aviosi","P","PPL","   6.9666","   5.9166","Edo","OwanWest"
"Aviara","P","PPL","   5.4166","   6.2500","Delta","IsokoSou"
"Aviaga","P","PPL","   7.3666","   8.5166","Benue","Gwer"
"Avesegh","P","PPL","   8.3000","   9.0166","Plateau","Awe"
"Avermun","P","PPL","   7.5500","  10.1000","Taraba","Takum"
"Averkaan Ayem","P","PPL","   7.1500","   8.9833","Benue","Ushongo"
"Avenkaan","P","PPL","   7.2000","   8.9833","Benue","Ushongo"
"River Avenda","H","STM","   7.2166","   8.9166","Benue","Ushongo"
"Aven","P","PPL","   5.1833","   6.1333","Delta","Bomadi"
"Avela","P","PPL","   7.4666","   8.7166","Benue","Gboko"
"Avdesagbon","P","PPL","   6.4833","   5.8666","Edo","Orhionmw"
"Avbriaria","P","PPL","   6.2833","   5.6333","Edo","Oredo Edo"
"Avblaman","P","PPL","   6.3166","   5.6833","Edo","Oredo Edo"
"Avbiugu","P","PPL","   6.2000","   5.8333","Edo","Orhionmw"
"Avbiaman","P","PPL","   6.3166","   5.6833","Edo","Oredo Edo"
"Avba","P","PPL","   5.5166","   6.3833","Delta","NdokwaEa"
"Avangwa","P","PPL","   7.4000","  10.2333","Taraba","Donga"
"Avakaa","P","PPL","   7.3000","   8.6333","Benue","Gboko"
"Auyo","P","PPL","  12.3666","   9.9666","Jigawa","Hadejia"
"Auyakayi","P","PPL","  12.3666","   9.9833","Jigawa","Hadejia"
"Auya","P","PPL","  11.7833","  11.0666","Yobe","Nangere"
"Auul","P","PPL","   7.2500","   8.6833","Benue","Gboko"
"Auul","P","PPL","   7.2333","   8.6166","Benue","Konshish"
"Autugh","P","PPL","   7.0666","   8.7500","Benue","Konshish"
"Auta Kilimou","P","PPL","  10.9166","   4.4166","Kebbi","Yauri"
"Auta","P","PPL","  11.6666","  11.0333","Yobe","Nangere"
"Austin Point","T","PT","   4.7000","   8.4833","Cross River","Akpabuyo"
"Ausa","P","PPL","   7.0833","   8.9500","Benue","Ushongo"
"Auro Jamari","P","PPL","  10.1000","  11.8833","Borno","Shani"
"Auno","P","PPL","  11.8500","  12.9333","Borno","Konduga"
"Aune","P","PPL","   7.4666","   8.0333","Benue","Oturkpo"
"Aundu","P","PPL","   8.3000","   9.7166","Taraba","Ibi"
"Auna","P","PPL","  10.1833","   4.7166","Niger","Magama"
"Aun","P","PPL","   8.3333","   5.3333","Kwara","Ifelodun"
"Aule","P","PPL","   7.2666","   8.6666","Benue","Gboko"
"Aule","P","PPL","   7.0500","   8.8333","Benue","Konshish"
"Aule","P","PPL","   6.8833","   9.5833","Benue","Kwande"
"Aukpa","P","PPL","   7.4666","   8.0000","Benue","Oturkpo"
"Auki","P","PPL","  12.1833","   6.5166","Sokoto","Bungudu"
"Aujara","P","PPL","  12.0500","   9.4166","Jigawa","Jahun"
"Auiowri","P","PPL","   7.1000","   6.4000","Edo","EtsakoWe"
"Augi","P","PPL","  12.8833","   4.6000","Kebbi","Argungu"
"Augi","P","PPL","  12.1500","   6.5000","Sokoto","Bungudu"
"Auge","P","PPL","   8.7000","   5.7000","Kwara","Edu"
"Auga","P","PPL","   7.5500","   5.9166","Ondo","AkokoNorth"
"Audu Maikyauta","P","PPL","   7.4333","  10.3166","Taraba","Donga"
"Aududugum","P","PPL","  11.9500","  11.1333","Yobe","Fune"
"Audu","P","PPL","  12.1000","   6.8833","Sokoto","Bungudu"
"Audu","P","PPL","  11.4666","   7.7333","Kano","Karaye"
"Audu","P","PPL","   7.3166","  10.1833","Taraba","Takum"
"Audu","P","PPL","   7.1666","   8.6166","Benue","Konshish"
"Audu","P","PPL","   7.1333","  10.6000","",""
"Audi","P","PPL","  11.2500","   7.1166","Katsina","Faskari"
"Audi","P","PPL","  10.0166","   7.3833","Kaduna","Kachia"
"Audi","P","PPL","   9.2833","   8.3000","Kaduna","Jema'a"
"Auchi","P","PPL","   7.0666","   6.2666","Edo","EtsakoWe"
"Auchan Station","S","RSTN","  11.4166","   8.0333","Kaduna","Ikara"
"Auchanawa","P","PPL","  11.2166","   8.2666","Kaduna","Ikara"
"Auchan","P","PPL","  11.4000","   8.0166","Kaduna","Ikara"
"Aubriaria","P","PPL","   6.2833","   5.6333","Edo","Oredo Edo"
"Aua","H","STM","   5.8000","   8.8333","Cross River","Ikom"
"River Atuwara","H","STM","   6.6833","   3.1500","Ogun","AdoOdo/Ota"
"Atunwonse","P","PPL","   7.5166","   4.0166","Oyo","Lagelu"
"Atunwa","P","PPL","   7.6833","   3.4166","Oyo","Ibarapa"
"Atunkwasa","P","PPL","   8.3666","   8.5833","Plateau","Lafia"
"Atunkumi","P","PPL","   8.5833","   4.2333","Kwara","Asa"
"Atunku","P","PPL","   7.0833","   8.9666","Benue","Ushongo"
"Atumo","P","PPL","   6.3333","   6.5833","Delta","Oshimill"
"Atume","P","PPL","   7.0500","   8.9333","Benue","Ushongo"
"Atumbu","H","STM","  11.5000","   8.3000","Kano","Bebeji"
"Atumbu","P","PPL","  11.4833","   8.2833","Kano","Bebeji"
"Atuman","P","PPL","  12.0833","   9.5000","Jigawa","Jahun"
"Atuma","P","PPL","  10.9000","   7.1166","Kaduna","Birnin-G"
"Atuma","P","PPL","   6.3333","   6.5833","Delta","Oshimill"
"Atum","P","PPL","   7.2000","   8.6000","Benue","Konshish"
"Atule","P","PPL","   8.0166","   8.7666","Benue","Guma"
"Atule","P","PPL","   7.0666","   8.8000","Benue","Konshish"
"River Atukwasa","H","STM","   8.3833","   8.8833","Plateau","Lafia"
"Atu Kwasa","P","PPL","   8.3666","   8.5833","Plateau","Lafia"
"Atukwankene","P","PPL","   8.4000","   8.5333","Plateau","Lafia"
"River Atukpashu","H","STM","   8.4166","   8.9666","Plateau","Lafia"
"Atuka","P","PPL","   4.7886","   6.8583","Rivers","Emuoha"
"Atugbuoma","P","PPL","   6.3666","   7.5000","Enugu","Nkanu"
"River Atufu","H","STM","   6.3500","   7.7166","Enugu","Ishielu"
"Atue","P","PPL","   7.0333","   8.5500","Benue","Konshish"
"Atubo","P","PPL","   4.5788","   6.4561","Rivers","Brass"
"Atuar","P","PPL","   6.0166","   6.3833","Delta","AniochaS"
"Atta","P","PPL","   7.1000","  10.8333","Taraba","Sardauna"
"Atta","P","PPL","   5.6166","   7.1333","Imo","IsialaMb"
"Atsusa","P","PPL","   7.1000","   8.9500","Benue","Ushongo"
"Atsuran","P","PPL","   5.7833","   5.1000","Delta","WarriNorth"
"Atsuku","P","PPL","   7.1666","  10.6833","Taraba","Sardauna"
"Atsor","P","PPL","   7.4000","   8.5500","Benue","Gwer"
"Atsor","P","PPL","   7.3666","  10.0666","Taraba","Takum"
"Atsongugh","P","PPL","   8.0333","   9.3333","Plateau","Awe"
"Atser","P","PPL","   7.6500","   8.8333","Benue","Gboko"
"Atsenge","P","PPL","   7.2333","   8.6166","Benue","Konshish"
"Atsele","P","PPL","   7.0333","   8.5666","Benue","Konshish"
"Atsehe","P","PPL","   7.3666","   8.5333","Benue","Gwer"
"Atsehe","P","PPL","   7.2166","   8.7333","Benue","Gboko"
"Atsegha","P","PPL","   7.1500","   8.6333","Benue","Konshish"
"Atsegha","P","PPL","   7.1166","   8.6666","Benue","Konshish"
"Atsegba","P","PPL","   7.4000","   8.5666","Benue","Konshish"
"Atsaka","P","PPL","   7.3500","   8.5166","Benue","Gwer"
"Atsaha","P","PPL","   7.6666","   8.7500","Benue","Gboko"
"Atsagba","P","PPL","   7.8666","  10.3166","Taraba","Donga"
"Atsa","P","PPL","   7.1166","   8.6500","Benue","Konshish"
"Atowoda","P","PPL","   8.1000","   4.4333","Oyo","Surulere"
"Atowo","P","PPL","   7.2666","   4.4500","Osun","IfeNorth"
"Atov","P","PPL","   7.4500","  10.0500","Taraba","Takum"
"Atov","P","PPL","   7.2500","   8.6666","Benue","Gboko"
"Atotso","P","PPL","   7.1000","  10.1333","Taraba","Takum"
"Atoruru","P","PPL","   6.8500","   5.8500","Edo","OwanWest"
"Atorkaan","P","PPL","   7.0666","   8.6833","Benue","Konshish"
"Atore","P","PPL","   7.5333","   4.3333","Osun","Ayedaade"
"Atonubo","P","PPL","   8.0000","   4.1500","Oyo","Orire"
"Atongo","P","PPL","   7.4333","   8.5333","Benue","Gwer"
"Atom","P","PPL","   7.6833","   8.8666","Benue","Gboko"
"Atola","P","PPL","   6.9666","   3.0833","Ogun","Ifo"
"Atokyaa","P","PPL","   6.6000","   9.5666","Benue","Kwande"
"Atokun","P","PPL","   7.3166","   3.0500","Ogun","AbeokutaNorth"
"Atokpot","P","PPL","   5.3500","   8.1166","Cross River","Biase"
"Atogwa","P","PPL","   8.4500","   8.8666","Plateau","Lafia"
"Atogun","P","PPL","   6.7166","   3.3500","Ogun","Ifo"
"Atoba","P","PPL","   7.2166","   4.3666","Osun","IfeNorth"
"Atoba","P","PPL","   7.0666","   3.7166","Ogun","Shagamu"
"Ato","P","PPL","   7.8333","   4.3500","Osun","Egbedore"
"Ato","P","PPL","   7.3833","   8.6166","Benue","Konshish"
"Ato","P","PPL","   7.1833","   8.9666","Benue","Ushongo"
"Ato","P","PPL","   7.0500","   9.0000","Benue","Ushongo"
"Ativhori","P","PPL","   5.3333","   6.2000","Delta","IsokoSou"
"Atitse","P","PPL","   7.4166","  10.0666","Taraba","Takum"
"Atimenya","P","PPL","   7.0833","   8.8500","Benue","Ushongo"
"Atime","P","PPL","   7.2166","   8.6833","Benue","Gboko"
"Atime","P","PPL","   7.1333","   8.8833","Benue","Ushongo"
"Atimbo","P","PPL","   4.9333","   8.4000","Cross River","Akpabuyo"
"Atim","P","PPL","   7.8500","   8.6500","Benue","Guma"
"Atim","P","PPL","   7.6833","   8.7000","Benue","Gwer"
"Atim","P","PPL","   7.3833","   8.5333","Benue","Gwer"
"Atim","P","PPL","   7.3000","   8.5500","Benue","Konshish"
"Atim","P","PPL","   7.2166","   8.9000","Benue","Ushongo"
"Atim","P","PPL","   7.1166","   8.5833","Benue","Konshish"
"Atilola Bale","P","PPL","   7.5166","   3.3166","Oyo","Ifeloju"
"Atilerin","P","PPL","   7.3000","   3.6500","Ogun","Odeda"
"Atile","P","PPL","   7.1333","   8.8833","Benue","Ushongo"
"Atijere","P","PPL","   6.4166","   4.5333","Ondo","IlajeEseodo"
"Atii","P","PPL","   7.2666","   8.6666","Benue","Gboko"
"Atigsi","P","PPL","   7.0666","  10.1833","Taraba","Takum"
"Atiamkpat","P","PPL","   4.7000","   7.8500","Akwalbom","Eket"
"Ati","P","PPL","   7.2500","   8.6166","Benue","Konshish"
"Atev","P","PPL","   7.1333","   8.6166","Benue","Konshish"
"Atesi","P","PPL","   7.3833","   3.6666","Oyo","Ido"
"Atese","P","PPL","   8.0166","   3.7500","Oyo","Oyo"
"River Atere","H","STM","   7.6000","   3.4000","Oyo","Ibarapa"
"Atere","P","PPL","   8.4833","   4.4833","Kwara","Asa"
"Atere","P","PPL","   8.1000","   4.1500","Oyo","Orire"
"Ater","P","PPL","   7.4333","   8.6500","Benue","Gboko"
"Ater","P","PPL","   7.2166","   8.9666","Benue","Ushongo"
"Atepatan","P","PPL","   7.7833","   4.3166","Osun","Ejigbo"
"Atente","P","PPL","   7.6719","   3.8319","Oyo","Afijio"
"Atengel","P","PPL","   7.1166","   8.7333","Benue","Konshish"
"Atengel","P","PPL","   7.0500","   8.8000","Benue","Konshish"
"Atemaga","P","PPL","   7.0166","   8.8166","Benue","Konshish"
"Atem","P","PPL","   7.0833","   8.8166","Benue","Ushongo"
"Atekpe","P","PPL","   6.6500","   9.1500","Benue","Vandeiky"
"Ategu","P","PPL","   7.1166","   3.6166","Ogun","Obafemi-Owode"
"River Ategba","H","STM","   7.1333","   8.9333","Benue","Ushongo"
"Ate Albaji","P","PPL","   7.6500","   7.0833","Kogi","Dekina"
"Ate","H","STM","   6.4833","   8.5833","Cross River","Ogoja"
"Ate","P","PPL","   7.3500","   8.2333","Benue","Gwer"
"Atawre","P","PPL","   7.5333","   4.3333","Osun","Ayedaade"
"Atawe","P","PPL","   7.5666","  10.0666","Taraba","Takum"
"Atawda","P","PPL","   8.1000","   4.4333","Oyo","Surulere"
"Atawa","P","PPL","   9.1166","  11.5166","Taraba","Yorro"
"Atawa","P","PPL","   7.8833","   8.6666","Benue","Guma"
"Atawa","P","PPL","   6.5166","   6.6666","Edo","EsanSout"
"River Atatakoro","H","STM","   8.1000","   9.1333","Plateau","Awe"
"Atare","P","PPL","   7.4500","   4.0500","Oyo","Lagelu"
"Atarana","P","PPL","   8.3500","   7.3166","Plateau","Nasarawa"
"Atara","P","PPL","   9.7166","   7.7166","Kaduna","Kachia"
"Atar","P","PPL","   7.4333","   8.6000","Benue","Konshish"
"River Atapo","H","STM","   6.0666","   6.6166","Delta","Oshimill"
"Atapa Ikoyi","P","PPL","   7.1000","   3.2166","Ogun","AbeokutaNorth"
"Atapa","P","PPL","   8.0666","   4.4166","Oyo","Surulere"
"Atapa","P","PPL","   7.7166","   3.3166","Oyo","Iseyin"
"Atapa","P","PPL","   7.6333","   4.0166","Oyo","Akinyele"
"Atapa","P","PPL","   7.5500","   3.9833","Oyo","Lagelu"
"Atapa","P","PPL","   6.5000","   2.8166","Lagos","Badagary"
"Atan Ota","P","PPL","   6.7666","   2.8000","Ogun","EgbadoSouth"
"Atan Onoyom","P","PPL","   5.3000","   8.0166","Cross River","Odukpani"
"Atan Odot","P","PPL","   5.2166","   8.1833","Cross River","Odukpani"
"Atan Ikpe","P","PPL","   4.6333","   7.6500","Akwalbom","Ikot-Aba"
"Atani Aro","P","PPL","   5.4000","   7.8833","Abia","Arochukw"
"Atani","P","PPL","   6.1166","   6.7666","Anambra","OnitshaN"
"Atani","P","PPL","   6.0166","   6.7500","Anambra","Ogbaru"
"Atani","P","PPL","   5.5000","   7.7666","Abia","Arochukw"
"Atani","P","PPL","   5.4666","   7.8833","Abia","Arochukw"
"Atan Eki","P","PPL","   5.2833","   8.0500","Cross River","Odukpani"
"Atandere","P","PPL","   6.7833","   8.8833","Cross River","Yala Cross"
"Atanda","P","PPL","   8.1000","   4.4333","Oyo","Surulere"
"Atan Aya","P","PPL","   5.1500","   7.8500","Akwalbom","Itu"
"Atan Akpan Udom","P","PPL","   5.1666","   7.8833","Akwalbom","Itu"
"Atan Ajanaku","P","PPL","   7.3333","   2.9500","Ogun","EgbadoNorth"
"Atan","P","PPL","   8.2500","   4.2666","Oyo","Orire"
"Atan","P","PPL","   7.6769","   3.7558","Oyo","Afijio"
"Atan","P","PPL","   7.5666","   3.0833","Oyo","Ifeloju"
"Atan","P","PPL","   7.3333","   3.4500","Ogun","Odeda"
"Atan","P","PPL","   6.6666","   3.1000","Ogun","AdoOdo/Ota"
"Atan","P","PPL","   6.6500","   2.8333","Ogun","EgbadoSouth"
"Atan","P","PPL","   5.3000","   8.0166","Cross River","Odukpani"
"Atan","P","PPL","   5.0166","   7.9166","Akwalbom","Uyo"
"River Atambu","H","STM","  11.5000","   8.3000","Kano","Bebeji"
"Atamba","P","PPL","   7.1000","   8.6833","Benue","Konshish"
"Atali","P","PPL","   4.8716","   7.0569","Rivers","Obio/Akp"
"Atalawa","P","PPL","  13.3833","   6.3833","Sokoto","SabonBir"
"Atalapa","P","PPL","   7.4180","   3.8008","Oyo","IbadanNorth-West"
"Atakwa","P","PPL","   7.9166","   8.3500","Plateau","Doma"
"Atakpot","P","PPL","   5.3500","   8.1166","Cross River","Biase"
"Atakpa","P","PPL","   7.7833","   6.7833","Kogi","Bassa"
"Atakolo","P","PPL","   5.8333","   5.7000","Delta","Sapele"
"Atako","P","PPL","   8.4666","   7.0166","FCT","Kuje"
"Atakfe","P","PPL","  10.1166","   7.4166","Kaduna","Chikun"
"Atakem","P","PPL","   5.6000","   8.2666","Cross River","Akamkpa"
"Atakan","P","PPL","   7.4333","   3.4833","Ogun","Odeda"
"Ataka","P","PPL","   9.5833","   8.6000","Kaduna","Kaura"
"Atajo","P","PPL","   8.0833","   9.1833","Plateau","Awe"
"Atai Obio Ediene","P","PPL","   5.2166","   7.8333","Akwalbom","Itu"
"Ataibang","P","PPL","   4.8166","   8.1666","Akwalbom","Okobo"
"Ata Hill","T","HLL","   7.6825","   3.8552","Oyo","Afijio"
"Ataha","P","PPL","   4.6666","   7.8333","Akwalbom","Onna"
"Atagara","P","PPL","  12.2166","   4.4833","Kebbi","Jega"
"River Atafu","H","STM","   6.3500","   7.7166","Enugu","Ishielu"
"River Atadi","H","STM","   7.3333","   3.4166","Ogun","Odeda"
"Atachia","P","PPL","   7.3500","   8.7500","Benue","Gboko"
"Atabrikang Ekeme","P","PPL","   4.5333","   7.7833","Akwalbom","UquoIben"
"Atabrikang Aquaha","P","PPL","   4.5333","   7.8333","Akwalbom","UquoIben"
"Atabong","P","PPL","   4.8500","   8.1833","Akwalbom","Okobo"
"Atabara","P","PPL","   8.3333","   8.7000","Plateau","Lafia"
"Ataata","P","PPL","   7.6666","   8.6000","Benue","Makurdi"
"Ata","P","PPL","   7.1333","   3.1000","Ogun","EgbadoNorth"
"Ata","P","PPL","   5.6166","   7.1333","Imo","IsialaMb"
"Asure Ola","P","PPL","   8.6000","   4.1333","Oyo","Orire"
"Asurbum","P","PPL","  12.4333","  10.3333","Jigawa","KiriKasa"
"Asura","P","PPL","  13.4666","   5.2666","Sokoto","Gwadabaw"
"Asunora","P","PPL","   7.6500","   3.1166","Oyo","Ifeloju"
"Asunora","P","PPL","   6.6000","   2.7500","Ogun","EgbadoSouth"
"Asunnora","P","PPL","   7.6500","   3.1166","Oyo","Ifeloju"
"Asunnara","P","PPL","   7.2666","   4.1666","Osun","Irewole"
"Asunmaw","P","PPL","   8.9166","   3.0833","Kwara","Baruten"
"Asungbene","P","PPL","   4.7333","   6.0833","Rivers","SouthernIjaw"
"Asundu","P","PPL","   7.2166","   8.5166","Benue","Konshish"
"Asunda","P","PPL","   7.5500","   8.8500","Benue","Gboko"
"Asunawra","P","PPL","   7.6500","   3.1166","Oyo","Ifeloju"
"Asun","P","PPL","   7.5166","   4.4833","Osun","IfeCentral"
"Asun","P","PPL","   7.0166","   3.5000","Ogun","Obafemi-Owode"
"Asumgbom","P","PPL","   6.0333","   7.7500","Abia","Ohaozara"
"Asuman","P","PPL","   7.6500","   4.4166","Osun","Ede"
"Asukurubia","P","PPL","   5.3000","   7.9833","Cross River","Odukpani"
"River Asuku","H","STM","   8.2833","   8.9833","Plateau","Lafia"
"Asugh","P","PPL","   7.3166","   8.6500","Benue","Gboko"
"Asue","P","PPL","   7.6666","   8.8666","Benue","Gboko"
"Asudzun","P","PPL","   7.0666","  10.1500","Taraba","Takum"
"River Asu","H","STM","   5.9000","   8.0000","Cross River","Abi"
"Asu","P","PPL","   9.3166","   7.3333","Kaduna","Kachia"
"Asu","P","PPL","   7.0333","   3.4500","Ogun","Obafemi-Owode"
"Asto","P","PPL","  12.9166","  10.6333","Yobe","Yusufari"
"Asta Amanhie","P","PPL","   5.0166","   7.3333","Abia","Obioma-N"
"Assob River","H","STM","   9.4000","   8.4166","Kaduna","Jema'a"
"Assob Hausa","P","PPL","   9.5333","   8.6500","Plateau","BarinkiL"
"Assob Falls","H","FLLS","   9.5166","   8.6166","Plateau","BarinkiL"
"Assob Bachit Forest Reserve","L","RESF","   9.5500","   8.6500","Plateau","BarinkiL"
"Assob","L","RESF","   9.5500","   8.6500","Plateau","BarinkiL"
"Assob","T","MT","   9.5833","   8.6166","Plateau","BarinkiL"
"Assigassia","P","PPL","  11.1333","  13.8666","Borno","Gwoza"
"Assigachiga","P","PPL","  11.1333","  13.8666","Borno","Gwoza"
"Assaya","P","PPL","  10.3166","   6.0500","Niger","Kontogur"
"Assasara","P","PPL","  12.2166","   4.5333","Kebbi","Jega"
"Assamara","P","PPL","   6.2833","   5.3833","Edo","OviaSouth-West"
"Assamanka","P","PPL","   5.0500","   8.4333","Cross River","Akpabuyo"
"Assaikio","P","PPL","   8.6000","   8.8500","Plateau","Lafia"
"Assai","P","PPL","   9.4500","   8.7333","Plateau","BarinkiL"
"Assadam","P","PPL","   7.3833","   7.0166","Kogi","Ofu"
"Assab Twin","T","MT","   9.5500","   8.6166","Plateau","BarinkiL"
"Assab River","H","STM","   9.4000","   8.4166","Kaduna","Jema'a"
"Assab Hausa","P","PPL","   9.5333","   8.6500","Plateau","BarinkiL"
"Assab Falls","H","FLLS","   9.5166","   8.6166","Plateau","BarinkiL"
"Assab Barshi","P","PPL","   9.5166","   8.4333","Kaduna","Kaura"
"Assab","T","MT","   9.5833","   8.6166","Plateau","BarinkiL"
"Asough","P","PPL","   8.1333","   8.5833","Benue","Guma"
"Asou","P","PPL","   7.5500","   8.8333","Benue","Gboko"
"Asortal","P","PPL","   7.2500","   8.7000","Benue","Gboko"
"Asorope","P","PPL","   8.5833","   5.1666","Kwara","Ifelodun"
"Asoro","P","PPL","   7.4066","   3.8497","Oyo","IbadanNorth"
"Asore","P","PPL","   6.6833","   3.1000","Ogun","AdoOdo/Ota"
"Asor","P","PPL","   7.4666","   8.1833","Benue","GwerWest"
"Asor","P","PPL","   7.3333","   8.6833","Benue","Gboko"
"Asor","P","PPL","   7.0333","   8.9333","Benue","Vandeiky"
"Asor","P","PPL","   7.0166","   8.5500","Benue","Konshish"
"Asongu","P","PPL","   7.3166","   8.6333","Benue","Gboko"
"Asongu","P","PPL","   7.2833","   8.6666","Benue","Gboko"
"Asong","P","PPL","   4.6500","   7.8166","Akwalbom","Onna"
"Ason","P","PPL","   6.5666","   3.5166","Lagos","Ikorodu"
"Asom","P","PPL","   6.6666","   9.5000","Benue","Kwande"
"Asola","P","PPL","  11.9833","   7.0333","Sokoto","Tsafe"
"Asokoro","P","PPL","   9.0519","   7.5300","FCT","AbujaMun"
"Asoko","P","PPL","   6.3000","   6.7000","Delta","Oshimill"
"Asoke","P","PPL","  12.2166","  10.2666","Bauchi","Zaki"
"Asogbe","P","PPL","   8.3666","   8.3000","Plateau","Doma"
"Asogba","P","PPL","   7.5000","   4.0166","Oyo","Lagelu"
"Aso","P","PPL","   9.4333","   8.1666","Kaduna","Jema'a"
"Aso","P","PPL","   9.0519","   7.5300","FCT","AbujaMun"
"Aso","P","PPL","   7.6500","   8.8333","Benue","Gboko"
"Askira","P","PPL","  10.6500","  12.9166","Borno","Askira/U"
"Aski Dudu","P","PPL","  12.5166","   5.0666","Sokoto","Yabo"
"Askedodo","P","PPL","  12.5166","   5.0666","Sokoto","Yabo"
"Askandu","P","PPL","  12.3833","   9.8166","Jigawa","BirninKu"
"Askanabi","P","PPL","   7.2333","  10.1833","Taraba","Takum"
"Askale","P","PPL","  11.2000","   8.2833","Kaduna","Ikara"
"Asjee Stream","H","STM","   9.4500","   3.7666","Kwara","Baruten"
"Asiundira Ashina","H","STM","  10.1166","   5.9666","Niger","Kontogur"
"River Asiundira","H","STM","  10.1166","   5.9666","Niger","Kontogur"
"Asisa","P","PPL","   6.1666","   4.7166","Ondo","IlajeEseodo"
"Asipa Railway Station","S","RSTN","   7.3500","   3.4333","Ogun","Odeda"
"Asipa Oniyangi","P","PPL","   7.6666","   4.0500","Osun","Iwo"
"Asipa","P","PPL","   8.1666","   4.5833","Kwara","Asa"
"Asipa","P","PPL","   7.9000","   4.0333","Oyo","Oyo"
"Asipa","P","PPL","   7.8333","   4.0833","Osun","Ejigbo"
"Asipa","P","PPL","   7.8333","   4.0333","Oyo","Afijio"
"Asipa","P","PPL","   7.6500","   4.0500","Osun","Iwo"
"Asipa","P","PPL","   7.6002","   3.9538","Oyo","Akinyele"
"Asipa","P","PPL","   7.5333","   4.3333","Osun","Ayedaade"
"Asipa","P","PPL","   7.5000","   4.4333","Osun","IfeNorth"
"Asipa","P","PPL","   7.3958","   3.9805","Oyo","IbadanNorth-East"
"Asipa","P","PPL","   7.3333","   4.0500","Oyo","Egbeda"
